"SEQN","SDDSRVYR","RIDSTATR","RIAGENDR","RIDAGEYR","RIDAGEMN","RIDRETH1","RIDRETH3","RIDEXMON","RIDEXAGM","DMQMILIZ","DMQADFC","DMDBORN4","DMDCITZN","DMDYRSUS","DMDEDUC3","DMDEDUC2","DMDMARTL","RIDEXPRG","SIALANG","SIAPROXY","SIAINTRP","FIALANG","FIAPROXY","FIAINTRP","MIALANG","MIAPROXY","MIAINTRP","AIALANGA","DMDHHSIZ","DMDFMSIZ","DMDHHSZA","DMDHHSZB","DMDHHSZE","DMDHRGND","DMDHRAGE","DMDHRBR4","DMDHREDU","DMDHRMAR","DMDHSEDU","WTINT2YR","WTMEC2YR","SDMVPSU","SDMVSTRA","INDHHIN2","INDFMIN2","INDFMPIR"
78634,8,2,2,55,,3,3,1,,2,,1,1,,,3,3,,1,2,2,1,2,2,1,2,2,1,1,1,0,0,0,2,55,1,3,3,,29756.246062,31791.327708,1,113,1,1,0.43
78635,8,2,1,11,,5,7,1,136,,,2,2,4,5,,,,1,1,2,1,2,2,1,2,2,1,6,6,0,1,0,2,42,2,3,1,4,8350.10605,9565.810496,2,118,8,8,1.56
78636,8,2,2,25,,3,3,1,,2,,1,1,,,1,5,2,1,2,2,1,2,2,1,2,2,1,5,1,1,2,0,2,29,1,1,5,,27339.111802,28251.96222,2,114,2,2,0.82
78637,8,2,2,7,,4,4,1,88,,,1,1,,0,,,,1,1,2,1,2,2,,,,,4,4,1,1,0,2,26,1,2,6,,8041.064157,8301.938434,1,112,4,4,0.64
78638,8,2,1,40,,4,4,1,,1,1,1,1,,,4,1,,1,2,2,1,2,2,1,2,2,1,6,6,1,2,0,1,40,1,4,1,4,25357.169268,25296.035108,1,111,7,7,1.27
78639,8,2,2,10,,1,1,2,127,,,1,1,,3,,,,1,1,2,1,2,2,1,2,2,1,7,7,2,2,0,1,41,1,4,1,3,15588.649564,15518.216707,2,112,9,9,1.45
78640,8,2,1,66,,2,2,1,,2,,2,2,8,,3,1,,1,2,2,1,2,2,1,2,2,1,2,2,0,0,2,1,66,2,3,1,5,15696.108911,15685.127975,2,109,6,6,2.03
78641,8,2,1,10,,4,4,1,127,,,1,1,,4,,,,1,1,2,1,2,2,1,2,2,1,4,4,1,1,0,2,43,1,4,1,4,8956.64318,8866.366266,1,112,14,14,3.18
78642,8,2,2,19,,3,3,2,229,2,,2,2,4,15,,,,1,2,2,1,2,2,1,2,2,1,3,3,0,1,0,2,38,2,2,3,,35063.33474,36888.953984,2,106,4,4,0.91
78643,8,2,1,0,2,3,3,2,3,,,1,1,,,,,,1,1,2,1,2,2,,,,,4,4,2,0,0,2,22,1,3,1,2,6619.377387,6525.000013,1,110,5,5,0.89
78644,8,2,1,0,3,4,4,1,3,,,1,1,,,,,,1,1,2,1,2,2,,,,,3,3,1,0,0,1,29,1,2,6,,5968.68513,6195.141699,1,112,4,4,0.82
78645,8,2,1,37,,3,3,2,,2,,1,1,,,4,1,,1,2,2,1,2,2,1,2,2,1,5,5,0,3,0,1,37,1,4,1,3,106819.654572,109650.89718,1,105,9,9,2.18
78646,8,2,1,9,,4,4,2,116,,,1,1,,2,,,,1,1,2,1,2,2,1,2,2,1,6,6,0,3,0,2,35,1,4,6,,5973.764955,5915.562381,1,104,6,6,0.95
78647,8,2,1,7,,1,1,2,89,,,1,1,,1,,,,2,1,2,2,2,2,,,,,6,6,1,3,0,1,30,2,3,1,3,12017.14688,12203.615321,1,114,10,10,2.22
78648,8,2,1,3,,3,3,2,47,,,1,1,,,,,,1,1,2,1,2,2,,,,,4,4,1,1,0,2,35,1,3,1,3,47726.034876,47620.059489,2,107,8,8,1.95
78649,8,2,1,50,,1,1,1,,2,,1,1,,,2,1,,1,2,2,1,2,2,1,2,2,1,4,4,0,0,1,2,68,,,2,,21956.706047,21675.115137,1,111,14,14,3.61
78650,8,2,1,21,,5,7,2,,2,,1,1,,,5,5,,1,2,2,1,2,2,1,2,2,1,3,3,0,0,2,2,60,1,5,1,5,20268.203478,22177.32405,2,117,15,15,5
78651,8,2,2,24,,5,6,2,,2,,2,1,6,,4,5,2,1,2,2,1,2,2,1,2,2,1,4,4,0,0,2,1,67,1,5,1,5,37144.711607,38581.796078,2,107,15,15,4.61
78652,8,2,2,42,,1,1,2,,2,,2,2,5,,4,1,2,2,2,2,1,2,2,2,2,1,2,6,6,0,2,0,1,47,2,4,1,4,28567.10679,29871.19356,1,114,12,12,
78653,8,1,1,12,,3,3,,,,,1,1,,6,,,,1,1,2,1,2,2,,,,,3,3,0,1,0,2,34,1,5,1,3,49847.138435,0,1,116,14,14,4.61
78654,8,2,2,61,,3,3,2,,2,,1,1,,,4,1,,1,2,2,1,2,2,,,,,2,2,0,0,2,1,61,1,5,1,4,114669.582778,115916.610926,1,113,7,7,2.26
78655,8,2,1,28,,1,1,2,,1,2,1,1,,,4,5,,1,2,2,1,2,2,1,2,2,1,1,1,0,0,0,1,28,1,4,5,,47834.841439,51094.928512,2,112,5,5,1.97
78656,8,1,1,47,,4,4,,,1,2,1,1,,,4,1,,1,2,2,1,2,2,,,,,2,2,0,0,0,2,48,1,3,1,4,22737.96647,0,2,105,6,6,1.91
78657,8,2,1,11,,4,4,1,136,,,1,1,,3,,,,1,1,2,1,2,2,1,2,2,1,6,6,1,3,0,2,28,2,3,1,,6969.27798,6858.532976,1,108,3,3,0.32
78658,8,2,2,50,,1,1,1,,2,,2,2,6,,2,1,,2,2,2,2,2,2,,,,,5,5,1,1,0,1,50,2,2,1,2,25479.456602,28452.175361,1,111,8,8,1.63
78659,8,2,1,19,,1,1,2,239,2,,1,1,,15,,,,1,2,2,1,2,2,1,2,2,1,2,1,0,0,0,1,19,1,4,,,29207.842273,30638.181039,2,109,5,4,1.37
78660,8,2,1,35,,3,3,2,,2,,1,1,,,3,1,,1,2,2,1,2,2,1,2,2,1,5,5,1,2,0,2,33,2,3,1,3,82260.081265,88317.100353,2,107,9,9,1.97
78661,8,2,1,64,,4,4,1,,2,,2,1,7,,4,1,,1,2,2,1,2,2,1,2,2,1,1,1,0,0,1,1,64,2,4,1,,9435.479756,10213.4388,2,114,3,3,0.94
78662,8,2,1,56,,4,4,2,,2,,1,1,,,4,5,,1,2,2,1,2,2,1,2,2,1,1,1,0,0,0,1,56,1,4,5,,16626.531322,17048.693541,2,104,8,8,4.28
78663,8,2,2,11,,3,3,2,139,,,1,1,,5,,,,1,1,2,,,,,,,,5,5,0,2,1,1,60,,,1,4,58263.33167,63796.581007,2,113,,,
78664,8,2,1,37,,3,3,1,,2,,1,1,,,3,1,,1,2,2,1,2,2,1,2,2,1,3,3,0,1,0,2,40,1,3,1,3,93858.564581,100769.609506,2,115,6,6,1.26
78665,8,2,1,48,,4,4,1,,2,,1,1,,,5,3,,1,2,2,1,2,2,1,2,2,1,1,1,0,0,0,1,48,1,5,3,,20952.09579,21552.700979,1,108,9,9,4.79
78666,8,1,2,20,,1,1,,,2,,1,1,,,3,5,3,1,2,2,1,2,2,,,,,2,1,0,0,0,2,20,1,3,5,,48113.943758,0,2,111,8,8,3.86
78667,8,2,1,63,,3,3,2,,1,2,1,1,,,4,1,,1,2,2,1,2,2,1,2,2,1,2,2,0,0,2,1,63,1,4,1,,127710.787074,128214.392402,1,105,9,9,3.87
78668,8,2,2,6,,3,3,2,77,,,1,1,,0,,,,1,1,2,1,2,2,,,,,5,5,1,2,0,1,37,1,5,1,5,45988.827745,46589.862431,1,110,15,15,5
78669,8,2,2,27,,3,3,2,,2,,1,1,,,5,5,2,1,2,2,1,2,2,1,2,2,1,3,1,0,0,0,2,27,,,5,,90189.767421,92959.181087,2,107,12,3,1.03
78670,8,2,1,7,,3,3,2,89,,,1,1,,1,,,,1,1,2,1,2,2,,,,,4,4,1,1,0,2,38,1,5,1,5,39849.768852,41711.305447,1,110,15,15,4.67
78671,8,2,2,67,,4,4,1,,2,,1,1,,,4,1,,1,2,2,1,2,2,1,2,2,1,4,4,0,0,2,1,67,1,3,1,4,18270.315293,19025.870385,2,111,14,14,3.35
78672,8,2,1,31,,1,1,2,,2,,2,1,6,,3,1,,1,2,2,1,2,2,1,2,2,1,4,4,1,1,0,1,31,2,3,1,5,40094.587987,40573.150242,1,114,14,14,3.61
78673,8,2,2,32,,5,6,1,,2,,2,1,5,,5,6,2,1,2,2,1,2,2,1,2,2,1,2,1,0,0,0,2,32,2,5,6,,18100.496948,18424.364537,1,115,9,8,3.92
78674,8,2,2,61,,3,3,2,,2,,1,1,,,5,1,,1,2,2,1,2,2,1,2,2,1,2,2,0,0,2,2,61,1,5,1,5,101153.817481,102099.513184,2,109,10,10,4.13
78675,8,2,1,19,,4,4,2,231,2,,1,1,,11,,,,1,2,2,1,2,2,1,2,2,1,4,4,0,0,0,2,45,1,4,5,,12350.589185,12264.921649,1,114,4,4,0.74
78676,8,2,2,39,,4,4,1,,2,,1,1,,,5,1,2,1,2,2,1,2,2,1,2,2,1,3,3,0,1,0,1,40,2,5,1,5,27591.252041,27936.911003,2,114,15,15,5
78677,8,2,2,12,,2,2,2,148,,,1,1,,7,,,,1,1,2,1,2,2,1,2,2,1,4,4,1,2,0,2,42,1,4,3,,19510.591954,18935.735811,1,109,7,7,1.49
78678,8,2,2,44,,3,3,1,,2,,1,1,,,4,6,2,1,2,2,1,2,2,1,2,2,1,6,6,0,3,0,1,41,1,3,6,,69669.86105,70109.469358,2,108,15,15,3.13
78679,8,2,2,68,,2,2,1,,2,,2,1,9,,3,1,,1,2,2,1,2,2,1,2,2,,2,2,0,0,2,1,68,2,4,1,3,17406.322197,17227.90576,1,108,15,15,5
78680,8,2,1,16,,3,3,1,203,,,1,1,,9,,,,1,2,2,1,2,2,1,2,2,1,2,2,0,1,0,2,55,1,5,3,,28984.081389,28777.509224,1,115,3,3,0.84
78681,8,2,1,6,,5,7,1,78,,,1,1,,0,,,,1,1,2,1,2,2,,,,,5,5,2,1,0,2,26,1,4,5,,9335.134547,9186.795004,2,115,6,6,1.04
78682,8,2,2,53,,1,1,1,,2,,2,1,7,,5,1,,1,2,2,1,2,2,1,2,2,1,3,3,0,0,0,1,56,2,5,1,5,22598.987599,22187.12914,1,115,8,8,2.61
78683,8,2,2,56,,3,3,2,,2,,1,1,,,5,1,,1,2,2,1,2,2,1,2,2,1,2,2,0,0,0,1,52,1,5,1,5,101132.250586,103232.275576,2,110,15,15,5
78684,8,2,1,3,,1,1,1,44,,,1,1,,,,,,2,1,1,1,2,1,,,,,7,7,1,4,0,2,40,2,3,1,2,12783.005053,12943.661243,1,118,6,6,0.95
78685,8,2,2,80,,1,1,2,,2,,2,1,9,,1,2,,1,2,2,1,2,2,2,2,2,,3,3,0,0,1,2,80,2,1,2,,13342.386652,13061.890693,1,107,6,6,1.33
78686,8,2,1,12,,4,4,1,147,,,1,1,,6,,,,1,1,2,1,2,2,1,2,2,1,7,7,1,2,0,2,37,1,3,5,,19761.173967,19624.104305,2,115,3,3,0.31
78687,8,2,1,17,,4,4,1,213,2,,1,1,,11,,,,1,2,2,1,2,2,1,2,2,1,5,5,0,3,0,2,38,1,4,1,4,15216.743815,15111.195737,2,111,10,10,2.33
78688,8,2,1,39,,1,1,1,,2,,1,1,,,3,5,,1,1,2,1,2,2,1,2,2,,4,4,0,0,1,2,56,1,4,3,,56918.367142,57597.735193,1,111,9,9,2.63
78689,8,2,2,21,,3,3,2,,2,,2,1,5,,2,1,1,1,2,2,1,2,2,1,2,2,1,6,6,2,0,1,2,68,1,4,2,,36155.547774,37921.922953,1,109,5,5,0.63
78690,8,2,1,2,,4,4,1,30,,,1,1,,,,,,1,1,2,1,2,2,,,,,4,4,1,0,1,1,26,1,2,6,,11562.125734,11729.062772,2,116,7,7,1.56
78691,8,2,2,42,,4,4,1,,2,,1,1,,,4,6,2,1,2,2,1,2,2,1,2,2,1,2,1,0,0,0,2,42,1,4,6,,29608.593236,29839.35858,1,108,,3,1.13
78692,8,2,2,39,,5,6,2,,2,,2,2,4,,5,1,2,1,2,2,1,2,2,1,2,2,1,5,5,1,2,0,2,39,2,5,1,5,26929.892939,27810.996197,1,105,15,15,5
78693,8,2,1,14,,4,4,1,177,,,2,2,4,8,,,,1,1,2,1,2,2,1,2,2,1,4,4,0,2,0,1,18,2,2,,,13251.194129,13645.448682,1,108,5,5,0.85
78694,8,2,2,22,,5,6,1,,2,,1,1,,,4,6,2,1,2,2,1,2,2,1,2,2,1,3,3,1,0,0,1,23,1,3,6,,27235.329312,29107.839097,1,112,6,6,1.54
78695,8,2,1,23,,4,4,1,,2,,1,1,,,5,6,,1,2,2,1,2,2,1,2,2,1,5,1,0,0,0,2,20,,,5,,30023.167309,33594.697456,1,112,99,3,0.87
78696,8,2,1,8,,4,4,2,108,,,1,1,,2,,,,1,1,2,1,2,2,1,2,2,1,7,7,0,4,0,2,39,1,5,6,,8395.970826,8518.259844,2,113,15,15,2.49
78697,8,2,2,9,,1,1,2,116,,,1,1,,3,,,,2,1,2,1,2,2,1,2,2,1,5,5,1,2,0,1,38,2,2,1,1,21088.747709,22627.781633,1,109,7,7,1.31
78698,8,2,2,80,,4,4,1,,2,,1,1,,,4,2,,1,2,2,1,2,2,,,,,1,1,0,0,1,2,80,1,4,2,,22181.980752,23039.111981,1,116,2,2,0.78
78699,8,1,1,9,,5,6,,,,,1,1,,3,,,,1,1,2,1,2,2,,,,,6,6,1,1,2,2,37,2,5,1,5,9954.762171,0,2,106,15,15,5
78700,8,2,1,80,,3,3,1,,1,1,1,1,,,5,1,,1,2,2,1,2,2,1,2,2,,2,2,0,0,2,2,80,1,2,1,5,12484.178482,12897.611601,1,108,8,8,2.9
78701,8,2,2,14,,3,3,1,170,,,2,1,3,7,,,,1,1,2,1,2,2,1,2,2,1,4,4,0,2,0,1,45,2,5,1,4,55217.018213,56858.772181,1,112,15,15,5
78702,8,2,1,80,,3,3,2,,1,2,1,1,,,3,1,,1,2,2,1,2,2,1,2,2,,2,2,0,0,2,1,80,1,3,1,3,32307.180593,33377.083466,2,107,6,6,1.93
78703,8,2,1,59,,3,3,1,,2,,2,1,8,,5,1,,1,2,2,1,2,2,1,2,2,1,5,5,0,0,1,2,58,77,5,1,5,77393.670188,77985.616894,2,114,15,15,5
78704,8,2,1,55,,4,4,2,,1,2,1,1,,,2,5,,1,2,2,1,2,2,1,2,2,,7,1,0,0,3,1,60,,,5,,24236.158571,24923.160878,1,104,8,3,1.04
78705,8,2,2,37,,1,1,2,,2,,2,2,3,,2,1,2,2,2,2,1,2,2,2,2,2,2,4,4,0,1,0,1,43,2,3,1,2,47111.891835,47324.59961,1,109,6,6,1.06
78706,8,2,2,39,,4,4,2,,2,,2,1,5,,4,5,2,1,2,2,1,2,2,1,2,2,1,3,3,0,0,1,1,79,2,3,4,,25374.84047,24924.281436,2,117,7,7,1.77
78707,8,2,1,56,,4,4,1,,2,,1,1,,,2,5,,1,2,2,1,2,2,1,2,2,1,7,7,0,1,0,2,57,1,1,5,,25570.743078,29652.498595,2,115,5,5,0.57
78708,8,2,1,40,,2,2,2,,2,,2,2,77,,1,1,,2,2,2,1,2,2,,,,,5,2,0,1,0,2,30,2,2,1,3,22921.482522,22627.518523,1,104,8,1,0.03
78709,8,2,2,0,5,2,2,1,7,,,1,1,,,,,,1,1,2,1,2,2,,,,,4,4,2,0,0,2,24,1,4,1,5,8971.013086,9039.872871,2,111,7,7,1.51
78710,8,2,2,36,,3,3,1,,2,,1,1,,,4,1,2,1,2,2,1,2,2,1,2,2,1,4,4,1,1,0,1,56,1,4,1,4,69238.711369,70985.316421,1,115,9,9,2.34
78711,8,2,2,0,0,3,3,2,1,,,1,1,,,,,,1,1,2,1,2,2,,,,,5,5,3,0,0,2,28,1,5,1,3,15121.218982,14610.565995,2,107,2,2,0.3
78712,8,2,2,53,,3,3,2,,2,,1,1,,,4,3,,1,2,2,1,2,2,1,2,2,1,1,1,0,0,0,2,53,1,4,3,,28394.882798,28725.808465,2,113,3,3,1.03
78713,8,2,2,14,,2,2,2,171,,,1,1,,7,,,,1,1,2,2,2,2,1,2,2,1,6,6,0,3,0,1,41,2,4,6,,10069.033079,10842.412043,1,104,8,8,1.58
78714,8,2,2,64,,3,3,1,,2,,1,1,,,4,2,,1,2,2,1,2,2,1,2,2,1,1,1,0,0,1,2,64,1,4,2,,104766.45382,104340.262108,2,108,5,5,1.71
78715,8,2,2,15,,3,3,2,187,,,1,1,,9,,,,1,1,2,1,2,2,1,2,2,1,5,4,0,3,0,1,42,1,4,1,3,93161.249832,99717.584389,2,108,10,10,3.1
78716,8,2,2,46,,5,6,1,,2,,2,1,7,,4,1,,1,2,2,1,2,2,,,,,4,4,0,2,0,2,46,2,4,1,4,14607.937261,15081.840148,1,118,14,14,4.03
78717,8,2,1,11,,4,4,1,138,,,1,1,,4,,,,1,1,2,1,2,2,1,2,2,1,6,6,0,3,0,1,38,1,2,1,2,8983.550749,8840.798032,2,111,6,6,0.78
78718,8,2,2,45,,1,1,2,,2,,2,1,6,,1,1,,2,2,2,1,2,2,2,2,2,2,4,4,0,1,0,1,48,2,3,1,1,37529.407865,36845.447841,1,107,7,7,1.7
78719,8,2,2,37,,3,3,2,,2,,1,1,,,3,1,2,1,2,2,1,2,2,1,2,2,1,6,6,1,1,1,1,45,1,3,1,3,22445.481682,23011.68794,2,108,6,6,0.88
78720,8,2,2,27,,4,4,1,,2,,1,1,,,4,5,2,1,2,2,1,2,2,1,2,2,1,4,4,1,1,0,2,27,1,4,5,,39290.220861,40571.576651,2,108,6,6,1.09
78721,8,2,2,2,,3,3,2,26,,,1,1,,,,,,1,1,2,1,2,2,,,,,4,4,2,0,0,1,20,1,5,1,5,31443.048545,34746.562599,1,110,15,15,4.46
78722,8,2,2,8,,4,4,1,100,,,1,1,,1,,,,1,1,2,1,2,2,1,2,2,1,5,5,0,1,0,1,48,1,5,1,3,7622.206989,7530.609102,1,108,15,15,4.82
78723,8,2,2,66,,1,1,1,,2,,1,1,,,4,1,,1,2,2,1,2,2,1,2,2,1,2,2,0,0,2,2,66,1,4,1,5,22017.522842,21645.807754,1,111,14,14,5
78724,8,2,1,23,,3,3,2,,2,,1,1,,,3,5,,1,2,2,1,2,2,1,2,2,1,2,1,0,0,0,2,21,1,3,6,,34142.229142,36132.698642,2,105,5,5,2.06
78725,8,2,1,35,,3,3,2,,2,,1,1,,,2,1,,1,2,2,1,2,2,1,2,2,1,7,7,3,3,2,1,60,1,2,1,3,20075.300868,21115.133322,2,113,5,5,0.43
78726,8,2,1,8,,3,3,2,108,,,1,1,,1,,,,1,1,2,1,2,2,1,2,2,1,6,6,1,2,0,2,26,1,3,1,2,26155.241628,26423.106258,1,113,3,3,0.35
78727,8,2,2,70,,3,3,2,,2,,1,1,,,4,3,,1,2,2,1,2,2,1,2,2,,2,2,0,0,1,2,70,1,4,3,,54972.041423,55286.013576,1,113,7,7,2.26
78728,8,2,1,38,,3,3,2,,2,,1,1,,,1,3,,1,2,2,1,2,2,1,2,2,1,3,3,1,1,0,1,38,1,1,3,,19608.433405,22477.185827,2,113,1,1,0
78729,8,2,2,18,,2,2,1,219,2,,1,1,,11,,,,1,2,2,1,2,2,1,2,2,1,3,3,0,0,0,2,58,1,4,1,4,16348.141659,17101.649504,1,111,6,6,1.54
78730,8,2,2,0,9,1,1,2,11,,,1,1,,,,,,1,1,2,1,2,2,,,,,4,4,2,0,0,2,33,1,4,1,4,6113.064874,6039.791223,1,107,15,15,4.25
78731,8,2,2,18,,1,1,1,223,2,,1,1,,11,,,,1,2,2,,,,1,2,2,1,6,6,1,1,0,2,18,1,2,,,14973.556904,14532.379046,1,106,,,
78732,8,2,2,10,,5,6,1,130,,,1,1,,4,,,,1,1,2,1,2,2,1,2,2,1,4,4,0,2,0,2,47,2,5,1,4,8753.815789,8716.351526,1,112,5,5,0.85
78733,8,2,1,27,,3,3,1,,2,,1,1,,,5,5,,1,2,2,1,2,2,1,2,2,1,1,1,0,0,0,1,27,1,5,5,,62218.058951,63705.781334,1,112,6,6,2.61
78734,8,2,2,4,,5,6,2,48,,,1,1,,,,,,1,1,2,1,2,2,,,,,6,6,2,1,0,1,38,2,5,1,5,9626.2174,10189.129722,1,110,15,15,4.43
78735,8,2,1,44,,3,3,2,,2,,1,1,,,4,1,,1,2,2,1,2,2,1,2,2,1,3,3,0,1,0,1,44,1,4,1,4,100857.701196,103376.084193,2,113,15,15,5
78736,8,2,1,41,,3,3,2,,2,,1,1,,,4,1,,1,2,2,1,2,2,1,2,2,1,4,4,0,1,0,2,37,1,2,1,4,81254.69147,85992.911554,2,107,15,15,4.19
78737,8,2,2,71,,4,4,2,,2,,1,1,,,3,3,,1,2,2,1,2,2,1,2,2,,1,1,0,0,1,2,71,1,3,3,,31752.034297,33659.088007,2,112,2,2,0.43
78738,8,2,2,2,,5,7,1,28,,,1,1,,,,,,1,1,2,1,2,2,,,,,3,3,2,0,0,2,24,1,5,3,,13804.150804,15347.508182,1,115,6,6,1.54
78739,8,2,1,53,,3,3,2,,2,,1,1,,,5,1,,1,2,2,1,2,2,1,2,2,1,4,4,0,0,0,1,53,1,5,1,5,139320.855635,140324.220813,1,105,15,15,5
78740,8,2,1,10,,1,1,2,124,,,1,1,,3,,,,1,1,2,1,2,2,1,2,2,1,5,5,0,3,0,1,57,2,3,1,4,17036.739892,17301.096678,2,107,8,8,1.65
78741,8,2,1,37,,1,1,2,,2,,2,2,6,,1,1,,2,2,2,2,2,2,2,2,1,2,7,7,2,4,0,1,37,2,1,1,2,37665.25833,43351.7978,1,114,8,8,1.34
78742,8,2,1,53,,3,3,1,,1,2,1,1,,,4,1,,1,2,2,1,2,2,1,2,2,1,4,4,0,0,0,1,53,1,4,1,,104153.99809,104904.097523,1,112,15,15,5
78743,8,2,2,8,,4,4,1,107,,,1,1,,1,,,,1,1,2,1,2,2,1,2,2,1,7,7,1,4,0,1,33,1,4,1,3,8080.016759,7982.917263,2,114,5,5,0.55
78744,8,2,2,55,,3,3,2,,2,,1,1,,,5,1,,1,2,2,1,2,2,1,2,2,1,2,2,0,0,0,1,57,1,5,1,5,110148.142573,112435.383791,1,110,15,15,5
78745,8,2,1,2,,1,1,2,30,,,1,1,,,,,,2,1,2,2,2,2,,,,,4,4,3,0,0,2,19,2,2,,,10874.582898,11013.058672,1,110,3,3,0.55
78746,8,2,2,27,,5,6,2,,2,,2,2,3,,5,1,2,1,2,2,1,2,2,1,2,2,1,2,2,0,0,0,2,27,2,5,1,5,39887.073393,44686.157187,1,106,15,15,5
78747,8,2,2,70,,3,3,1,,2,,1,1,,,3,1,,1,2,2,1,2,2,1,2,2,,2,2,0,0,2,1,72,1,3,1,3,60930.567291,61700.381411,1,115,5,5,1.55
78748,8,2,1,77,,3,3,1,,2,,1,1,,,3,1,,1,2,2,1,2,2,1,2,2,,2,2,0,0,2,1,77,1,3,1,2,55495.612786,55371.13489,1,115,8,8,3.35
78749,8,2,1,7,,4,4,1,86,,,1,1,,1,,,,1,1,2,1,2,2,,,,,4,4,0,2,0,1,18,2,2,,,8424.955223,8597.392359,1,108,5,5,0.85
78750,8,2,2,20,,2,2,2,,2,,1,1,,,4,5,2,1,2,2,1,2,2,1,2,2,1,4,4,0,1,0,1,53,2,5,1,5,29272.069058,32124.659476,1,104,15,15,5
78751,8,2,2,11,,3,3,2,139,,,1,1,,5,,,,1,1,2,1,2,2,1,2,2,1,4,4,0,2,0,2,47,1,5,1,,45988.827745,48271.886197,1,110,14,14,3.4
78752,8,1,1,80,,5,7,,,2,,2,1,9,,2,1,,1,2,2,1,2,2,,,,,3,3,0,0,3,1,80,2,2,1,3,12808.345484,0,1,104,7,7,1.79
78753,8,1,2,15,,4,4,,,,,1,1,,8,,,,1,1,2,1,2,2,,,,,3,3,0,1,0,2,35,1,4,6,,15430.413087,0,1,111,15,15,5
78754,8,2,2,79,,4,4,1,,2,,1,1,,,3,3,,1,2,2,1,2,2,1,2,2,,2,2,0,0,1,2,79,1,3,3,,17362.511974,17697.848863,2,114,2,2,0.45
78755,8,2,2,40,,3,3,1,,2,,1,1,,,3,1,2,1,2,2,1,2,2,1,2,2,1,3,3,0,1,0,2,40,1,3,1,3,99645.667886,104878.098655,2,115,6,6,1.26
78756,8,2,2,7,,4,4,1,86,,,1,1,,1,,,,1,1,2,1,2,2,,,,,3,3,0,1,0,2,29,1,5,5,,9309.779365,9593.261093,2,114,10,10,3.28
78757,8,2,1,65,,1,1,2,,2,,2,1,8,,1,1,,2,2,2,1,2,1,1,2,2,2,3,3,0,0,1,1,65,2,1,1,4,11563.524033,11604.322926,1,106,6,6,1.43
78758,8,1,1,4,,4,4,,,,,1,1,,,,,,1,1,2,1,2,2,,,,,2,2,1,0,0,2,32,1,4,5,,7426.001531,0,1,104,6,6,1.93
78759,8,1,1,72,,4,4,,,1,1,1,1,,,5,2,,1,2,2,1,2,2,,,,,3,3,0,0,1,1,72,1,5,2,,11824.556541,0,2,106,14,14,4.04
78760,8,2,2,31,,5,6,2,,2,,2,2,2,,5,1,2,1,2,2,1,2,2,1,2,2,1,1,1,0,0,0,2,31,2,5,1,,23267.257633,23229.094461,2,108,4,4,1.37
78761,8,2,2,11,,4,4,1,133,,,1,1,,4,,,,1,1,2,1,2,2,1,2,2,1,3,1,1,1,0,2,27,1,1,5,,13186.489912,14019.186186,2,105,3,1,0
78762,8,2,1,24,,2,2,2,,2,,1,1,,,3,4,,1,2,2,2,2,2,1,2,2,1,6,6,0,1,0,1,56,2,3,1,1,27352.600441,28723.025208,2,117,4,4,0.49
78763,8,2,1,0,3,5,6,2,3,,,1,1,,,,,,1,1,2,1,2,2,,,,,3,3,1,0,0,1,27,2,5,1,5,5236.265215,5092.938363,1,104,14,14,3.97
78764,8,2,2,51,,3,3,2,,2,,1,1,,,4,1,,1,2,2,1,2,2,1,2,2,1,3,3,0,0,0,2,51,1,4,1,4,21540.570755,21615.563448,2,107,5,5,1.21
78765,8,2,1,33,,1,1,1,,2,,2,1,99,,3,1,,1,2,2,1,2,2,1,2,2,1,5,5,0,3,0,1,33,2,3,1,3,56366.470183,57039.250886,1,111,77,77,
78766,8,2,1,46,,3,3,2,,2,,1,1,,,4,1,,1,2,2,1,2,2,1,2,2,1,5,5,0,3,0,1,46,1,4,1,4,77446.959241,79380.783857,2,104,14,14,3.48
78767,8,2,1,29,,3,3,2,,2,,1,1,,,5,1,,1,2,2,1,2,2,1,2,2,1,4,4,2,0,0,1,29,1,5,1,5,90436.00364,91559.600302,2,105,10,10,2.94
78768,8,2,2,34,,4,4,1,,2,,1,1,,,4,1,2,1,2,2,1,2,2,1,2,2,1,4,4,1,1,0,2,34,1,4,1,4,28203.606187,28005.60444,1,108,14,14,3.82
78769,8,2,1,19,,1,1,2,236,2,,1,1,,13,,,,1,2,2,1,2,2,1,2,2,1,6,6,0,3,0,1,40,1,3,1,3,30051.787272,29549.068893,2,109,14,14,2.5
78770,8,2,1,41,,3,3,2,,2,,1,1,,,4,1,,1,2,2,1,2,2,1,2,2,1,4,4,2,0,0,1,41,1,4,1,3,26291.543742,26948.034778,1,113,3,3,0.59
78771,8,2,1,80,,3,3,2,,1,2,1,1,,,5,1,,1,2,2,1,2,2,1,1,2,,2,2,0,0,2,2,69,1,7,1,5,24585.777135,27505.523006,1,114,77,77,
78772,8,2,2,30,,1,1,2,,2,,2,2,3,,1,1,2,2,2,2,2,2,2,2,2,1,2,3,3,1,0,0,1,38,2,3,1,,41973.321,41643.155956,2,112,1,1,0.18
78773,8,2,2,8,,5,7,1,96,,,2,1,2,1,,,,1,1,2,,,,1,2,2,1,4,4,0,2,0,1,32,1,4,1,4,15150.624881,15630.422589,2,111,,,
