listing_id,id,date,reviewer_id,reviewer_name,comments
31430,49490296,2015-10-04,34614716,Grace,"The day when I just arrived, was waiting in the cold raining almost one hour with my huge luggage. And the road is difficult to walk, when u with luggage, all rampways!so I can't move to a warm place. Cos I ""misread ""Angiola's message! She sent me message to tell me She should went out to take her luggage when I almost arrived Roma railway station. 
I thought I bring lots of troubles to her, coz the bad cold, I had to stayed in the bed for 2 days,just stayed in the bed and doing nothing!I said sorry to her, and she accepted!
Host was very nice, asked If I need doctor or not. Also, told me where can go out to eat.  
I didn't take underground there, so can not give comment. But for taxi, it's hard to get! And Roma's taxi drivers r not honest at all. The host called a taxi for me which one would took me to go to the airport. If I didn't check the map, the guy wanted to take more 40ero from me!!
There r some rooms for guests in this bnb apartment. If someone likes to make friends, will be good choice! 
Anyway, thank u so much for all ur help, dear Angiola!"
31430,50162648,2015-10-10,32801008,Angella,"It was very nice and quite area away from busy noisy city area. If you planned for one day tour early in the morning, it's better to stay near Termini station since most of meeting place for tour package is around termini early in the morning. Otherwise, this is perfect place to stay with nice host and safe neighborhood:)"
31430,51600814,2015-10-21,23345939,Sidney,Beautifull house. Everything was till the points taking care off. Angiloia was really friendly and helpfully. 
31430,51836891,2015-10-24,7480860,Bernadett,"I had a perfect time at Angiola's home, which is in a nice and safe area in Rome. The metro is very close so it was easy to reach everything. The room was comfortable and sunny, with a private bathroom and also breakfast was included. She's a very friendly person and helped me a lot during my stay in Rome. I can really recommend to choose her cosy home! :) Thank you Angiola for all your help!"
31430,52249826,2015-10-27,45517098,Yurie,We had a lovely time staying here for 2 nights. The room was clean and beautiful just like the picture. Angiola was very kind and welcomed us warmly. The location was good because we could go straight to Termini station and the Colosseo too. If I have a chance to visit Rome again I would like to stay here the next time too.
31430,52506469,2015-10-30,38998777,Ploy,"I love Angiola and I love her place. I felt so comfortable staying with her, and she's very kind and helpful with everything. (I thought I woke her up at 11 something pm because I missed the train, and I was able to catch the bus back home because of her. Also, she helped phoning the metro company because the machine took my money without returning it back.) The room was clean and really lovely. The bathroom was also really nice. She did her best being a host. I really love spending time with her and definitely will visit her if I have a chance to come back to Rome. "
31430,53725432,2015-11-11,47974213,Lina,"Corrisponde esattamente a quanto scritto nel sito di airbnb.
Serena che mi ha accolta al posto di Angiola ed è stata gentilissima ed ospitale. Consiglio sicuramente questo appartamento. "
31430,54526636,2015-11-21,31441714,Andrea,Persone stupende e (Website hidden by Airbnb) casa risponde perfettamente alle foto dotata di tutti i comfort. ..posizione strategica....alla prossima
31430,55872387,2015-12-06,35355452,Melisa,"Wir fanden das Zimmer genauso auf, wie es auch auf den Bildern im Internet dargestellt wird. Es handelte sich tatsächlich um ein sehr zentral gelegenes Zimmer. Das Bad und auch das Schlafzimmer waren sehr sauber und die Gastgeberin super freundlichm Daumen hoch!!!"
31430,56328163,2015-12-12,47621749,Claire,"I had a good time during my stay with Angiola's support. The room looks just like the photos and it's warm and comfortable . The neighborhood is full of natives, quiet and safe. The breakfast was good. "
31430,56683609,2015-12-16,20513735,Karen,"The room was big with a very large and comfortable bed. Washroom was nice and clean. Had a great time cooking pasta dinner with Angiola. That was truly the highlight. She was very helpful in terms of trip planning and actually, just anything I need! Thank you!"
31430,57338025,2015-12-24,11699469,Jessica,"Angiola's home was the perfect place to stay during my week-long solo trip to Rome. Located very close to the Libia metro stop, it was a very accessible place to all areas of Rome. There were also ample restaurants and cafes near Angiola's home as well. I felt very safe walking around, even at night, and appreciated the easy come/go atmosphere of her home. She kindly provided coffee upon my arrival and other breakfast items. I do wish I could've spent more time with Angiola but it was a busy week for me! She is an incredible host; the room is very well represented on AirBnB photos. I will stay here again the next time I'm in Rome. "
31430,60226837,2016-01-20,50719344,Wageesha,"What an amaaaazing experience I had sharing Angiola's home! This was my first Airbnb experience and boy did I get lucky finding her place. Angiola's English is very proficient and is willing to engage you in conversation whenever you have questions or if you're having a coffee in the kitchen. She was quite busy with her writing while I was there but made the time to answer all my questions about where to go, how to get there and helped me out whenever I had queries about various Italian phrases I wanted to learn! More importantly though, I found Angiola to be extremely hospitable. We had many wonderful conversations about life in Italy, her work, travel, Italian culture and food. We also shared a few dinners together, which was lovely. For me, the people make a city, and Angiola definitely helped me form a wonderful perception of Rome. Grazie Mille Angiola!
"
31430,60410725,2016-01-23,53570619,Iris,"A nice and clean room with a private bathroom! Angiola picked me up at the metro station which was really nice! Its a really nice place and you  can get everywhere from there within 15 min!
"
31430,60729954,2016-01-26,11927648,Silvia,"Muy buena anfitriona, amable y cordial, compartimos varias charlas e incluso e incluso cena juntas. Me agradó su bella casa, su amabilidad y conocimiento para recomendar sitios de interés a visitar en la enorme y antigua ciudad de Roma."
31430,60902690,2016-01-29,23385563,François Emmanuel,"Angiola est une hôte bien attentionnée. Malgré son absence pendant mon séjour, elle avait pris des dispositions pour s'assurer que tout  se passe bien pour moi. Le logement correspond effectivement à la description. J'ai aimé ce cadre et salue au passage Maria Pia, la soeur d'Angiola, dont l'accueil restera inoubliable. 
"
31430,66318351,2016-03-21,6778218,Martina,"Host molto gentile e ospitale. Casa vicinissima alla metro Libia, in un quartiere molto tranquillo e pieno di vari negozi. La stanza era esattamente come nell'annuncio"
