,tweet,favourite_count,retweet_count,tweet_cleaned,subjectivity,polarity,polarity_analysis,subjectivity_analysis,type
2386,@cr3 But has the pram got an AirTag on it?,1.0,0,But has the pram got an AirTag on it?,0.0,0.0,Neutral,Objective,Neutral and Objective
2387,"""I Mailed an AirTag and Tracked Its Progress"":
https://t.co/78WPC6AR7J",0.0,0,"""I Mailed an AirTag and Tracked Its Progress"":",0.0,0.0,Neutral,Objective,Neutral and Objective
2388,feeding my cat an airtag so i will never lose her,3.0,0,feeding my cat an airtag so i will never lose her,0.0,0.0,Neutral,Objective,Neutral and Objective
2389,I mailed an AirTag and tracked its progress https://t.co/YpWOJbeNOd,0.0,0,I mailed an AirTag and tracked its progress,0.0,0.0,Neutral,Objective,Neutral and Objective
2390,I Mailed an AirTag and Tracked Its Progress; Here's What Happened https://t.co/n6ZDNVGkGS via @IntegoSecurity,1.0,0,I Mailed an AirTag and Tracked Its Progress; Here's What Happened via,0.0,0.0,Neutral,Objective,Neutral and Objective
2391,ICYMI: Apple’s AirTag tracker has already been hacked https://t.co/u1SiVtBWkL,0.0,0,ICYMI: Apples AirTag tracker has already been hacked,0.0,0.0,Neutral,Objective,Neutral and Objective
2392,Security researcher manages to jailbreak the Apple AirTag https://t.co/lYbGtrhtwd,0.0,0,Security researcher manages to jailbreak the Apple AirTag,0.0,0.0,Neutral,Objective,Neutral and Objective
2393,"Am I really gonna buy an AirTag for my car?? Why yes, yes I am 💁🏻‍♀️ 
#ImNeverLosingMyCarAgain",0.0,0,"Am I really gonna buy an AirTag for my car?? Why yes, yes I am",0.2,0.2,Positive,Objective,Positive and Objective
2394,"AirTag review: They work great—maybe a little too great https://t.co/LAXJHsz0rB Apple made the most privacy-friendly tracker, but that's not saying much #techblog #technews #tech #technology #techworld #techblogger #techlover #gadgets #techie #instatech #techgeek https://t.co/SpBdomPtf0",0.0,0,"AirTag review: They work greatmaybe a little too great Apple made the most privacy-friendly tracker, but that's not saying much",0.4875,0.328125,Positive,Objective,Positive and Objective
2395,"I Mailed an #AirTag and Tracked Its Progress; Here's What Happened

https://t.co/CjPc4Rte6Z",0.0,0,I Mailed an and Tracked Its Progress; Here's What Happened,0.0,0.0,Neutral,Objective,Neutral and Objective
2396,CAT HACKER: I mailed an AirTag and tracked its progress https://t.co/bjZrv8A1ou,0.0,0,CAT HACKER: I mailed an AirTag and tracked its progress,0.0,0.0,Neutral,Objective,Neutral and Objective
2397,How about a squared off airtag like the iPhone 12,8.0,0,How about a squared off airtag like the iPhone,0.0,0.0,Neutral,Objective,Neutral and Objective
2398,@AirTag_ What about microwave?,3.0,0,What about microwave?,0.0,0.0,Neutral,Objective,Neutral and Objective
2399,I Mailed an AirTag and Tracked Its Progress; Here's What Happened - The Mac Security Blog https://t.co/daJKILs0Nf,1.0,0,I Mailed an AirTag and Tracked Its Progress; Here's What Happened - The Mac Security Blog,0.0,0.0,Neutral,Objective,Neutral and Objective
2400,"#AirTag Ok, so how to use it ? 🤔 https://t.co/esH6JO27IH",1.0,0,"Ok, so how to use it ?",0.5,0.5,Positive,Neutral,Positive and Neutral
2401,"Airtag case,
Silicone material $1/pcs
Leather material $1.5/pcs https://t.co/N3m4DUkCbO",0.0,0,"Airtag case,Silicone material $1/pcsLeather material $1.5/pcs",0.0,0.0,Neutral,Objective,Neutral and Objective
2402,"@iannock Agreed. My 10-year-old has reached the age where she wants to go out and play with pals, but I’d rather she didn’t take phone with her (theft/loss risk; will look at it while crossing roads). So AirTag is a good(ish) peace of mind solution.",0.0,0,"Agreed. My -year-old has reached the age where she wants to go out and play with pals, but Id rather she didnt take phone with her (theft/loss risk; will look at it while crossing roads). So AirTag is a good(ish) peace of mind solution.",0.1,0.2,Positive,Objective,Positive and Objective
2403,9to5mac: This 3D-printed Apple TV Remote case features a dedicated slot to attach an AirTag; https://t.co/Md2HH4G9nI https://t.co/RZJaEz1EWV,0.0,0,to5mac: This D-printed Apple TV Remote case features a dedicated slot to attach an AirTag;,0.2,-0.1,Negative,Objective,Negative and Objective
2404,"Nomad launches Rugged Keychain AirTag holder, pet ID tag engraving Nomad, which specializes in outdoor gear and ""rugged"" gadget accessories, has released a brand-new Rugged Keychain to safely hold your AirTag... https://t.co/DpaAQQZGnw https://t.co/12MmL3YBlW",0.0,0,"Nomad launches Rugged Keychain AirTag holder, pet ID tag engraving Nomad, which specializes in outdoor gear and ""rugged"" gadget accessories, has released a brand-new Rugged Keychain to safely hold your AirTag...",0.5,0.5,Positive,Neutral,Positive and Neutral
2405,"I mailed an AirTag and tracked its progress https://t.co/AjdFsXB9Cl 
490",0.0,0,I mailed an AirTag and tracked its progress,0.0,0.0,Neutral,Objective,Neutral and Objective
2406,Nomad releases waterproof AirTag Rugged Keychain  https://t.co/d4n2vFi9WB,0.0,0,Nomad releases waterproof AirTag Rugged Keychain,0.0,0.0,Neutral,Objective,Neutral and Objective
2407,I mailed an AirTag and tracked its progress https://t.co/sP5CT3uOZp,0.0,0,I mailed an AirTag and tracked its progress,0.0,0.0,Neutral,Objective,Neutral and Objective
2408,Nomad introduces the Rugged AirTag Keychain and Rugged Pet ID Tag https://t.co/FXFCNzr1aw,0.0,0,Nomad introduces the Rugged AirTag Keychain and Rugged Pet ID Tag,0.0,0.0,Neutral,Objective,Neutral and Objective
2409,Please do not put me into a freezer.,11.0,0,Please do not put me into a freezer.,0.0,0.0,Neutral,Objective,Neutral and Objective
2410,@AirTag_ Nice!,0.0,0,Nice!,1.0,0.75,Positive,Subjective,Positive and Subjective
2411,"For example, the company does not store location data, and it will send an alert to an iOS device user if an AirTag appears to be following them when its owner is not around

Read more 👉 https://t.co/g0XlpqvsFg

#Privacy #Dataprotection #GDPR #CyberSecurity #DataPrivacy https://t.co/DHTySBMS3c",1.0,3,"For example, the company does not store location data, and it will send an alert to an iOS device user if an AirTag appears to be following them when its owner is not aroundRead more",0.3,0.25,Positive,Objective,Positive and Objective
2412,"Apple AirTag has been launched less than two weeks ago but a security researcher already claims to have hacked them.

Follow For More &gt;&gt; @TowardsCybersec 

#cybersecurity #security #infosec #infosecurity #privacy #Apple #AirTags #AirTag #Hacked #hack #appleairtag #tracker https://t.co/gURCPqR5dB",3.0,9,Apple AirTag has been launched less than two weeks ago but a security researcher already claims to have hacked them.Follow For More &gt;&gt;,0.2833333333333333,0.16666666666666669,Positive,Objective,Positive and Objective
2413,"I mailed an AirTag and tracked its progress https://t.co/pHrdceZwCr 
488",0.0,0,I mailed an AirTag and tracked its progress,0.0,0.0,Neutral,Objective,Neutral and Objective
2414,"Researcher hacked #Apple #AirTag two weeks after its launch
https://t.co/xIheJgZpOS
#securityaffairs #hacking",3.0,3,Researcher hacked two weeks after its launch,0.0,0.0,Neutral,Objective,Neutral and Objective
2415,"I mailed an AirTag and tracked its progress https://t.co/RivcNQtvK6 
486",0.0,0,I mailed an AirTag and tracked its progress,0.0,0.0,Neutral,Objective,Neutral and Objective
2416,"I mailed an AirTag and tracked its progress! Lapilap lap, news goes wild. Laplap",0.0,0,"I mailed an AirTag and tracked its progress! Lapilap lap, news goes wild. Laplap",0.4,0.1,Positive,Objective,Positive and Objective
2417,"（2 Pack）Auyuiiy Protective Case for Airtag 2021, Silicone Tracker Holder with Key Chain Portable Protector Cover for Airtag Easy Attach to Keys, Backpacks, Liner Bags(Black) https://t.co/jq9ssCG40Q",0.0,0,"PackAuyuiiy Protective Case for Airtag , Silicone Tracker Holder with Key Chain Portable Protector Cover for Airtag Easy Attach to Keys, Backpacks, Liner Bags(Black)",0.9166666666666667,0.21666666666666667,Positive,Subjective,Positive and Subjective
2418,"Nomad launches AirTag Rugged Keychain, pet ID tag engraving https://t.co/f7R3izBNHq",0.0,0,"Nomad launches AirTag Rugged Keychain, pet ID tag engraving",0.0,0.0,Neutral,Objective,Neutral and Objective
2419,I mailed an AirTag and tracked its progress https://t.co/NIxs9Wii6N,0.0,0,I mailed an AirTag and tracked its progress,0.0,0.0,Neutral,Objective,Neutral and Objective
2420,"Nomad Announces 'Rugged Keychain' for AirTag, Includes Add-On Engraving Option for Pet ID Tags https://t.co/9eIPrsXeoj https://t.co/YKq9cC0Jok",0.0,0,"Nomad Announces 'Rugged Keychain' for AirTag, Includes Add-On Engraving Option for Pet ID Tags",0.0,0.0,Neutral,Objective,Neutral and Objective
2421,Review: Belkin's Key Ring and Strap Are Affordable AirTag Accessory Options https://t.co/DcGjRADWVZ https://t.co/LhSCTuzanz,0.0,0,Review: Belkin's Key Ring and Strap Are Affordable AirTag Accessory Options,1.0,0.0,Neutral,Subjective,Neutral and Subjective
2422,Someone Mailed an AirTag and Tracked Its Progress; Here's What Happened https://t.co/Cu3znflwKL,0.0,0,Someone Mailed an AirTag and Tracked Its Progress; Here's What Happened,0.0,0.0,Neutral,Objective,Neutral and Objective
2423,Apple AirTag jailbroken already – hacked in rickroll attack https://t.co/2HkpTFKLBo,0.0,0,Apple AirTag jailbroken already hacked in rickroll attack,0.0,0.0,Neutral,Objective,Neutral and Objective
2424,Apple AirTag jailbroken already – hacked in rickroll attack https://t.co/CNpykPQzoi,0.0,0,Apple AirTag jailbroken already hacked in rickroll attack,0.0,0.0,Neutral,Objective,Neutral and Objective
2425,Track your husband with an Apple AirTag https://t.co/ovpNEAwybM,0.0,0,Track your husband with an Apple AirTag,0.0,0.0,Neutral,Objective,Neutral and Objective
2426,https://t.co/sKc8YIVXzS Belkin's Key Ring and Strap Are Affordable AirTag Accessory Options https://t.co/lV5DAHKIQ9,0.0,0,Belkin's Key Ring and Strap Are Affordable AirTag Accessory Options,1.0,0.0,Neutral,Subjective,Neutral and Subjective
2427,"Apple, you can do better :-D https://t.co/bRqPskvrAS",0.0,0,"Apple, you can do better",0.5,0.5,Positive,Neutral,Positive and Neutral
2428,"Someone created the perfect AirTag case for the Apple TV Siri Remote
عبر: iMore

https://t.co/78JWpkXN4I",0.0,0,Someone created the perfect AirTag case for the Apple TV Siri Remote: iMore,0.6,0.45,Positive,Subjective,Positive and Subjective
2429,"Nomad Announces 'Rugged Keychain' for AirTag, Includes Add-On Engraving Option for Pet ID Tags https://t.co/FdAFvJ98P7 https://t.co/XMQVxBhXMO",0.0,0,"Nomad Announces 'Rugged Keychain' for AirTag, Includes Add-On Engraving Option for Pet ID Tags",0.0,0.0,Neutral,Objective,Neutral and Objective
2430,Review: Belkin's Key Ring and Strap Are Affordable AirTag Accessory Options https://t.co/DlaD9BSoV8 https://t.co/V2uuibUEyW,0.0,0,Review: Belkin's Key Ring and Strap Are Affordable AirTag Accessory Options,1.0,0.0,Neutral,Subjective,Neutral and Subjective
2431,I love Galaxy SmartTag,1.0,0,I love Galaxy SmartTag,0.6,0.5,Positive,Subjective,Positive and Subjective
2432,"I mailed an AirTag and tracked its progress https://t.co/a9cu3z1nR2 
482",0.0,0,I mailed an AirTag and tracked its progress,0.0,0.0,Neutral,Objective,Neutral and Objective
2433,"Apple Releases The $29 AirTag Gadget For Physical Item Tracking
https://t.co/ZTXG8sIShz

Join #ecoin #earnbysharingnews
https://t.co/LJf2tr93U9",0.0,0,Apple Releases The $29 AirTag Gadget For Physical Item Tracking ://,0.14285714285714285,0.0,Neutral,Objective,Neutral and Objective
2434,Researcher hacked Apple AirTag two weeks after its launch: https://t.co/qNxxsipwA2 by Security Affairs  #infosec #software #technology,0.0,0,Researcher hacked Apple AirTag two weeks after its launch: by Security Affairs,0.0,0.0,Neutral,Objective,Neutral and Objective
2435,"I mailed an AirTag and tracked its progress https://t.co/fBybvIyBIj 
482",0.0,0,I mailed an AirTag and tracked its progress,0.0,0.0,Neutral,Objective,Neutral and Objective
2436,so with modified code it should be possible to change the #AirTag into a #tracker https://t.co/dxnD2SsVCu,0.0,0,so with modified code it should be possible to change the into a,1.0,0.0,Neutral,Subjective,Neutral and Subjective
